,y_test
239,alt.atheism
240,alt.atheism
241,alt.atheism
242,alt.atheism
243,alt.atheism
244,alt.atheism
245,alt.atheism
246,alt.atheism
247,alt.atheism
248,alt.atheism
249,alt.atheism
250,alt.atheism
251,alt.atheism
252,alt.atheism
253,alt.atheism
254,alt.atheism
255,alt.atheism
256,alt.atheism
257,alt.atheism
258,alt.atheism
259,alt.atheism
260,alt.atheism
261,alt.atheism
262,alt.atheism
263,alt.atheism
264,alt.atheism
265,alt.atheism
266,alt.atheism
267,alt.atheism
268,alt.atheism
269,alt.atheism
270,alt.atheism
271,alt.atheism
272,alt.atheism
273,alt.atheism
274,alt.atheism
275,alt.atheism
276,alt.atheism
277,alt.atheism
278,alt.atheism
279,alt.atheism
280,alt.atheism
281,alt.atheism
282,alt.atheism
283,alt.atheism
284,alt.atheism
285,alt.atheism
286,alt.atheism
287,alt.atheism
288,alt.atheism
289,alt.atheism
290,alt.atheism
291,alt.atheism
292,alt.atheism
293,alt.atheism
294,alt.atheism
295,alt.atheism
296,alt.atheism
297,alt.atheism
298,alt.atheism
299,alt.atheism
300,comp.graphics
301,comp.graphics
302,comp.graphics
303,comp.graphics
304,comp.graphics
305,comp.graphics
306,comp.graphics
307,comp.graphics
308,comp.graphics
309,comp.graphics
310,comp.graphics
311,comp.graphics
312,comp.graphics
313,comp.graphics
314,comp.graphics
315,comp.graphics
316,comp.graphics
317,comp.graphics
318,comp.graphics
319,comp.graphics
320,comp.graphics
321,comp.graphics
322,comp.graphics
323,comp.graphics
324,comp.graphics
325,comp.graphics
326,comp.graphics
327,comp.graphics
328,comp.graphics
329,comp.graphics
330,comp.graphics
331,comp.graphics
332,comp.graphics
333,comp.graphics
334,comp.graphics
335,comp.graphics
336,comp.graphics
337,comp.graphics
338,comp.graphics
339,comp.graphics
340,comp.graphics
341,comp.graphics
342,comp.graphics
343,comp.graphics
344,comp.graphics
345,comp.graphics
346,comp.graphics
347,comp.graphics
348,comp.graphics
349,comp.graphics
350,comp.graphics
351,comp.graphics
352,comp.graphics
353,comp.graphics
354,comp.graphics
355,comp.graphics
356,comp.graphics
357,comp.graphics
358,comp.graphics
359,comp.graphics
360,comp.graphics
361,comp.graphics
362,comp.graphics
363,comp.graphics
364,comp.graphics
365,comp.graphics
366,comp.graphics
367,comp.graphics
368,comp.graphics
369,comp.graphics
370,comp.graphics
371,comp.graphics
372,comp.graphics
373,comp.graphics
374,comp.graphics
375,comp.graphics
376,comp.graphics
377,comp.graphics
378,comp.graphics
379,comp.graphics
380,comp.graphics
381,comp.graphics
382,comp.graphics
383,comp.graphics
384,comp.graphics
385,comp.graphics
386,comp.graphics
387,comp.graphics
388,comp.graphics
389,comp.graphics
390,comp.graphics
391,comp.graphics
392,comp.graphics
393,comp.graphics
394,comp.graphics
395,comp.graphics
396,comp.graphics
397,comp.graphics
398,comp.graphics
399,comp.graphics
400,comp.graphics
401,comp.graphics
402,comp.graphics
403,comp.graphics
404,comp.graphics
405,comp.graphics
406,comp.graphics
407,comp.graphics
408,comp.graphics
409,comp.graphics
410,comp.graphics
411,comp.graphics
412,comp.graphics
413,comp.graphics
414,comp.graphics
415,comp.graphics
416,comp.graphics
417,comp.graphics
418,comp.graphics
419,comp.graphics
420,comp.graphics
421,comp.graphics
422,comp.graphics
423,comp.graphics
424,comp.graphics
425,comp.graphics
426,comp.graphics
427,comp.graphics
428,comp.graphics
429,comp.graphics
430,comp.graphics
431,comp.graphics
432,comp.graphics
433,comp.graphics
434,comp.graphics
435,comp.graphics
436,comp.graphics
437,comp.graphics
438,comp.graphics
439,comp.graphics
440,comp.graphics
441,comp.graphics
442,comp.graphics
443,comp.graphics
444,comp.graphics
445,comp.graphics
446,comp.graphics
447,comp.graphics
448,comp.graphics
449,comp.graphics
450,comp.graphics
451,comp.graphics
452,comp.graphics
453,comp.graphics
454,comp.graphics
455,comp.graphics
456,comp.graphics
457,comp.graphics
458,comp.graphics
459,comp.graphics
460,comp.graphics
461,comp.graphics
462,comp.graphics
463,comp.graphics
464,comp.graphics
465,comp.graphics
466,comp.graphics
467,comp.graphics
468,comp.graphics
469,comp.graphics
470,comp.graphics
471,comp.graphics
472,comp.graphics
473,comp.graphics
474,comp.graphics
475,comp.graphics
476,comp.graphics
477,comp.graphics
478,comp.graphics
479,comp.graphics
480,comp.graphics
481,comp.graphics
482,comp.graphics
483,comp.graphics
484,comp.graphics
485,comp.graphics
486,comp.graphics
487,comp.graphics
488,comp.graphics
489,comp.graphics
490,comp.graphics
491,comp.graphics
492,comp.graphics
493,comp.graphics
494,comp.graphics
495,comp.graphics
496,comp.graphics
497,comp.graphics
498,comp.graphics
499,comp.graphics
500,comp.graphics
501,comp.graphics
502,comp.graphics
503,comp.graphics
504,comp.graphics
505,comp.graphics
506,comp.graphics
507,comp.graphics
508,comp.graphics
509,comp.graphics
510,comp.graphics
511,comp.graphics
512,comp.graphics
513,comp.graphics
514,comp.graphics
515,comp.graphics
516,comp.graphics
517,comp.graphics
518,comp.graphics
519,comp.graphics
520,comp.graphics
521,comp.graphics
522,comp.graphics
523,comp.graphics
524,comp.graphics
525,comp.graphics
526,comp.graphics
527,comp.graphics
528,comp.graphics
529,comp.graphics
530,comp.graphics
531,comp.graphics
532,comp.graphics
533,comp.graphics
534,comp.graphics
535,comp.graphics
536,comp.graphics
537,comp.graphics
538,comp.graphics
539,comp.graphics
540,comp.graphics
541,comp.graphics
542,comp.graphics
543,comp.graphics
544,comp.graphics
545,comp.graphics
546,comp.graphics
547,comp.graphics
548,comp.graphics
549,comp.graphics
550,comp.graphics
551,comp.graphics
552,comp.graphics
553,comp.graphics
554,comp.graphics
555,comp.graphics
556,comp.graphics
557,comp.graphics
558,comp.graphics
559,comp.graphics
560,comp.graphics
561,comp.graphics
562,comp.graphics
563,comp.graphics
564,comp.graphics
565,comp.graphics
566,comp.graphics
567,comp.graphics
568,comp.graphics
569,comp.graphics
570,comp.graphics
571,comp.graphics
572,comp.graphics
573,comp.graphics
574,comp.graphics
575,comp.graphics
576,comp.graphics
577,comp.graphics
578,comp.graphics
579,comp.graphics
580,comp.graphics
581,comp.graphics
582,comp.graphics
583,comp.graphics
584,comp.graphics
585,comp.graphics
586,comp.graphics
587,comp.graphics
588,comp.graphics
589,comp.graphics
590,comp.graphics
591,comp.graphics
592,comp.graphics
593,comp.graphics
594,comp.graphics
595,comp.graphics
596,comp.graphics
597,comp.graphics
598,comp.graphics
599,comp.graphics
600,comp.os.ms-windows.misc
601,comp.os.ms-windows.misc
602,comp.os.ms-windows.misc
603,comp.os.ms-windows.misc
604,comp.os.ms-windows.misc
605,comp.os.ms-windows.misc
606,comp.os.ms-windows.misc
607,comp.os.ms-windows.misc
608,comp.os.ms-windows.misc
609,comp.os.ms-windows.misc
610,comp.os.ms-windows.misc
611,comp.os.ms-windows.misc
612,comp.os.ms-windows.misc
613,comp.os.ms-windows.misc
614,comp.os.ms-windows.misc
615,comp.os.ms-windows.misc
616,comp.os.ms-windows.misc
617,comp.os.ms-windows.misc
618,comp.os.ms-windows.misc
619,comp.os.ms-windows.misc
620,comp.os.ms-windows.misc
621,comp.os.ms-windows.misc
622,comp.os.ms-windows.misc
623,comp.os.ms-windows.misc
624,comp.os.ms-windows.misc
625,comp.os.ms-windows.misc
626,comp.os.ms-windows.misc
627,comp.os.ms-windows.misc
628,comp.os.ms-windows.misc
629,comp.os.ms-windows.misc
630,comp.os.ms-windows.misc
631,comp.os.ms-windows.misc
632,comp.os.ms-windows.misc
633,comp.os.ms-windows.misc
634,comp.os.ms-windows.misc
635,comp.os.ms-windows.misc
636,comp.os.ms-windows.misc
637,comp.os.ms-windows.misc
638,comp.os.ms-windows.misc
639,comp.os.ms-windows.misc
640,comp.os.ms-windows.misc
641,comp.os.ms-windows.misc
642,comp.os.ms-windows.misc
643,comp.os.ms-windows.misc
644,comp.os.ms-windows.misc
645,comp.os.ms-windows.misc
646,comp.os.ms-windows.misc
647,comp.os.ms-windows.misc
648,comp.os.ms-windows.misc
649,comp.os.ms-windows.misc
650,comp.os.ms-windows.misc
651,comp.os.ms-windows.misc
652,comp.os.ms-windows.misc
653,comp.os.ms-windows.misc
654,comp.os.ms-windows.misc
655,comp.os.ms-windows.misc
656,comp.os.ms-windows.misc
657,comp.os.ms-windows.misc
658,comp.os.ms-windows.misc
659,comp.os.ms-windows.misc
660,comp.os.ms-windows.misc
661,comp.os.ms-windows.misc
662,comp.os.ms-windows.misc
663,comp.os.ms-windows.misc
664,comp.os.ms-windows.misc
665,comp.os.ms-windows.misc
666,comp.os.ms-windows.misc
667,comp.os.ms-windows.misc
668,comp.os.ms-windows.misc
669,comp.os.ms-windows.misc
670,comp.os.ms-windows.misc
671,comp.os.ms-windows.misc
672,comp.os.ms-windows.misc
673,comp.os.ms-windows.misc
674,comp.os.ms-windows.misc
675,comp.os.ms-windows.misc
676,comp.os.ms-windows.misc
677,comp.os.ms-windows.misc
678,comp.os.ms-windows.misc
679,comp.os.ms-windows.misc
680,comp.os.ms-windows.misc
681,comp.os.ms-windows.misc
682,comp.os.ms-windows.misc
683,comp.os.ms-windows.misc
684,comp.os.ms-windows.misc
685,comp.os.ms-windows.misc
686,comp.os.ms-windows.misc
687,comp.os.ms-windows.misc
688,comp.os.ms-windows.misc
689,comp.os.ms-windows.misc
690,comp.os.ms-windows.misc
691,comp.os.ms-windows.misc
692,comp.os.ms-windows.misc
693,comp.os.ms-windows.misc
694,comp.os.ms-windows.misc
695,comp.os.ms-windows.misc
696,comp.os.ms-windows.misc
697,comp.os.ms-windows.misc
698,comp.os.ms-windows.misc
699,comp.os.ms-windows.misc
700,comp.os.ms-windows.misc
701,comp.os.ms-windows.misc
702,comp.os.ms-windows.misc
703,comp.os.ms-windows.misc
704,comp.os.ms-windows.misc
705,comp.os.ms-windows.misc
706,comp.os.ms-windows.misc
707,comp.os.ms-windows.misc
708,comp.os.ms-windows.misc
709,comp.os.ms-windows.misc
710,comp.os.ms-windows.misc
711,comp.os.ms-windows.misc
712,comp.os.ms-windows.misc
713,comp.os.ms-windows.misc
714,comp.os.ms-windows.misc
715,comp.os.ms-windows.misc
716,comp.os.ms-windows.misc
717,comp.os.ms-windows.misc
718,comp.os.ms-windows.misc
719,comp.os.ms-windows.misc
720,comp.os.ms-windows.misc
721,comp.os.ms-windows.misc
722,comp.os.ms-windows.misc
723,comp.os.ms-windows.misc
724,comp.os.ms-windows.misc
725,comp.os.ms-windows.misc
726,comp.os.ms-windows.misc
727,comp.os.ms-windows.misc
728,comp.os.ms-windows.misc
729,comp.os.ms-windows.misc
730,comp.os.ms-windows.misc
731,comp.os.ms-windows.misc
732,comp.os.ms-windows.misc
733,comp.os.ms-windows.misc
734,comp.os.ms-windows.misc
735,comp.os.ms-windows.misc
736,comp.os.ms-windows.misc
737,comp.os.ms-windows.misc
738,comp.os.ms-windows.misc
739,comp.os.ms-windows.misc
740,comp.os.ms-windows.misc
741,comp.os.ms-windows.misc
742,comp.os.ms-windows.misc
743,comp.os.ms-windows.misc
744,comp.os.ms-windows.misc
745,comp.os.ms-windows.misc
746,comp.os.ms-windows.misc
747,comp.os.ms-windows.misc
748,comp.os.ms-windows.misc
749,comp.os.ms-windows.misc
750,comp.os.ms-windows.misc
751,comp.os.ms-windows.misc
752,comp.os.ms-windows.misc
753,comp.os.ms-windows.misc
754,comp.os.ms-windows.misc
755,comp.os.ms-windows.misc
756,comp.os.ms-windows.misc
757,comp.os.ms-windows.misc
758,comp.os.ms-windows.misc
759,comp.os.ms-windows.misc
760,comp.os.ms-windows.misc
761,comp.os.ms-windows.misc
762,comp.os.ms-windows.misc
763,comp.os.ms-windows.misc
764,comp.os.ms-windows.misc
765,comp.os.ms-windows.misc
766,comp.os.ms-windows.misc
767,comp.os.ms-windows.misc
768,comp.os.ms-windows.misc
769,comp.os.ms-windows.misc
770,comp.os.ms-windows.misc
771,comp.os.ms-windows.misc
772,comp.os.ms-windows.misc
773,comp.os.ms-windows.misc
774,comp.os.ms-windows.misc
775,comp.os.ms-windows.misc
776,comp.os.ms-windows.misc
777,comp.os.ms-windows.misc
778,comp.os.ms-windows.misc
779,comp.os.ms-windows.misc
780,comp.os.ms-windows.misc
781,comp.os.ms-windows.misc
782,comp.os.ms-windows.misc
783,comp.os.ms-windows.misc
784,comp.os.ms-windows.misc
785,comp.os.ms-windows.misc
786,comp.os.ms-windows.misc
787,comp.os.ms-windows.misc
788,comp.os.ms-windows.misc
789,comp.os.ms-windows.misc
790,comp.os.ms-windows.misc
791,comp.os.ms-windows.misc
792,comp.os.ms-windows.misc
793,comp.os.ms-windows.misc
794,comp.os.ms-windows.misc
795,comp.os.ms-windows.misc
796,comp.os.ms-windows.misc
797,comp.os.ms-windows.misc
798,comp.os.ms-windows.misc
799,comp.os.ms-windows.misc
800,comp.os.ms-windows.misc
801,comp.os.ms-windows.misc
802,comp.os.ms-windows.misc
803,comp.os.ms-windows.misc
804,comp.os.ms-windows.misc
805,comp.os.ms-windows.misc
806,comp.os.ms-windows.misc
807,comp.os.ms-windows.misc
808,comp.os.ms-windows.misc
809,comp.os.ms-windows.misc
810,comp.os.ms-windows.misc
811,comp.os.ms-windows.misc
812,comp.os.ms-windows.misc
813,comp.os.ms-windows.misc
814,comp.os.ms-windows.misc
815,comp.os.ms-windows.misc
816,comp.os.ms-windows.misc
817,comp.os.ms-windows.misc
818,comp.os.ms-windows.misc
819,comp.os.ms-windows.misc
820,comp.os.ms-windows.misc
821,comp.os.ms-windows.misc
822,comp.os.ms-windows.misc
823,comp.os.ms-windows.misc
824,comp.os.ms-windows.misc
825,comp.os.ms-windows.misc
826,comp.os.ms-windows.misc
827,comp.os.ms-windows.misc
828,comp.os.ms-windows.misc
829,comp.os.ms-windows.misc
830,comp.os.ms-windows.misc
831,comp.os.ms-windows.misc
832,comp.os.ms-windows.misc
833,comp.os.ms-windows.misc
834,comp.os.ms-windows.misc
835,comp.os.ms-windows.misc
836,comp.os.ms-windows.misc
837,comp.os.ms-windows.misc
838,comp.os.ms-windows.misc
839,comp.os.ms-windows.misc
840,comp.os.ms-windows.misc
841,comp.os.ms-windows.misc
842,comp.os.ms-windows.misc
843,comp.os.ms-windows.misc
844,comp.os.ms-windows.misc
845,comp.os.ms-windows.misc
846,comp.os.ms-windows.misc
847,comp.os.ms-windows.misc
848,comp.os.ms-windows.misc
849,comp.os.ms-windows.misc
850,comp.os.ms-windows.misc
851,comp.os.ms-windows.misc
852,comp.os.ms-windows.misc
853,comp.os.ms-windows.misc
854,comp.os.ms-windows.misc
855,comp.os.ms-windows.misc
856,comp.os.ms-windows.misc
857,comp.os.ms-windows.misc
858,comp.os.ms-windows.misc
859,comp.os.ms-windows.misc
860,comp.os.ms-windows.misc
861,comp.os.ms-windows.misc
862,comp.os.ms-windows.misc
863,comp.os.ms-windows.misc
864,comp.os.ms-windows.misc
865,comp.os.ms-windows.misc
866,comp.os.ms-windows.misc
867,comp.os.ms-windows.misc
868,comp.os.ms-windows.misc
869,comp.os.ms-windows.misc
870,comp.os.ms-windows.misc
871,comp.os.ms-windows.misc
872,comp.os.ms-windows.misc
873,comp.os.ms-windows.misc
874,comp.os.ms-windows.misc
875,comp.os.ms-windows.misc
876,comp.os.ms-windows.misc
877,comp.os.ms-windows.misc
878,comp.os.ms-windows.misc
879,comp.os.ms-windows.misc
880,comp.os.ms-windows.misc
881,comp.os.ms-windows.misc
882,comp.os.ms-windows.misc
883,comp.os.ms-windows.misc
884,comp.os.ms-windows.misc
885,comp.os.ms-windows.misc
886,comp.os.ms-windows.misc
887,comp.os.ms-windows.misc
888,comp.os.ms-windows.misc
889,comp.os.ms-windows.misc
890,comp.os.ms-windows.misc
891,comp.os.ms-windows.misc
892,comp.os.ms-windows.misc
893,comp.os.ms-windows.misc
894,comp.os.ms-windows.misc
895,comp.os.ms-windows.misc
896,comp.os.ms-windows.misc
897,comp.os.ms-windows.misc
898,comp.os.ms-windows.misc
899,comp.os.ms-windows.misc
900,comp.sys.ibm.pc.hardware
901,comp.sys.ibm.pc.hardware
902,comp.sys.ibm.pc.hardware
903,comp.sys.ibm.pc.hardware
904,comp.sys.ibm.pc.hardware
905,comp.sys.ibm.pc.hardware
906,comp.sys.ibm.pc.hardware
907,comp.sys.ibm.pc.hardware
908,comp.sys.ibm.pc.hardware
909,comp.sys.ibm.pc.hardware
910,comp.sys.ibm.pc.hardware
911,comp.sys.ibm.pc.hardware
912,comp.sys.ibm.pc.hardware
913,comp.sys.ibm.pc.hardware
914,comp.sys.ibm.pc.hardware
915,comp.sys.ibm.pc.hardware
916,comp.sys.ibm.pc.hardware
917,comp.sys.ibm.pc.hardware
918,comp.sys.ibm.pc.hardware
919,comp.sys.ibm.pc.hardware
920,comp.sys.ibm.pc.hardware
921,comp.sys.ibm.pc.hardware
922,comp.sys.ibm.pc.hardware
923,comp.sys.ibm.pc.hardware
924,comp.sys.ibm.pc.hardware
925,comp.sys.ibm.pc.hardware
926,comp.sys.ibm.pc.hardware
927,comp.sys.ibm.pc.hardware
928,comp.sys.ibm.pc.hardware
929,comp.sys.ibm.pc.hardware
930,comp.sys.ibm.pc.hardware
931,comp.sys.ibm.pc.hardware
932,comp.sys.ibm.pc.hardware
933,comp.sys.ibm.pc.hardware
934,comp.sys.ibm.pc.hardware
935,comp.sys.ibm.pc.hardware
936,comp.sys.ibm.pc.hardware
937,comp.sys.ibm.pc.hardware
938,comp.sys.ibm.pc.hardware
939,comp.sys.ibm.pc.hardware
940,comp.sys.ibm.pc.hardware
941,comp.sys.ibm.pc.hardware
942,comp.sys.ibm.pc.hardware
943,comp.sys.ibm.pc.hardware
944,comp.sys.ibm.pc.hardware
945,comp.sys.ibm.pc.hardware
946,comp.sys.ibm.pc.hardware
947,comp.sys.ibm.pc.hardware
948,comp.sys.ibm.pc.hardware
949,comp.sys.ibm.pc.hardware
950,comp.sys.ibm.pc.hardware
951,comp.sys.ibm.pc.hardware
952,comp.sys.ibm.pc.hardware
953,comp.sys.ibm.pc.hardware
954,comp.sys.ibm.pc.hardware
955,comp.sys.ibm.pc.hardware
956,comp.sys.ibm.pc.hardware
957,comp.sys.ibm.pc.hardware
958,comp.sys.ibm.pc.hardware
959,comp.sys.ibm.pc.hardware
960,comp.sys.ibm.pc.hardware
961,comp.sys.ibm.pc.hardware
962,comp.sys.ibm.pc.hardware
963,comp.sys.ibm.pc.hardware
964,comp.sys.ibm.pc.hardware
965,comp.sys.ibm.pc.hardware
966,comp.sys.ibm.pc.hardware
967,comp.sys.ibm.pc.hardware
968,comp.sys.ibm.pc.hardware
969,comp.sys.ibm.pc.hardware
970,comp.sys.ibm.pc.hardware
971,comp.sys.ibm.pc.hardware
972,comp.sys.ibm.pc.hardware
973,comp.sys.ibm.pc.hardware
974,comp.sys.ibm.pc.hardware
975,comp.sys.ibm.pc.hardware
976,comp.sys.ibm.pc.hardware
977,comp.sys.ibm.pc.hardware
978,comp.sys.ibm.pc.hardware
979,comp.sys.ibm.pc.hardware
980,comp.sys.ibm.pc.hardware
981,comp.sys.ibm.pc.hardware
982,comp.sys.ibm.pc.hardware
983,comp.sys.ibm.pc.hardware
984,comp.sys.ibm.pc.hardware
985,comp.sys.ibm.pc.hardware
986,comp.sys.ibm.pc.hardware
987,comp.sys.ibm.pc.hardware
988,comp.sys.ibm.pc.hardware
989,comp.sys.ibm.pc.hardware
990,comp.sys.ibm.pc.hardware
991,comp.sys.ibm.pc.hardware
992,comp.sys.ibm.pc.hardware
993,comp.sys.ibm.pc.hardware
994,comp.sys.ibm.pc.hardware
995,comp.sys.ibm.pc.hardware
996,comp.sys.ibm.pc.hardware
997,comp.sys.ibm.pc.hardware
998,comp.sys.ibm.pc.hardware
999,comp.sys.ibm.pc.hardware
1000,comp.sys.ibm.pc.hardware
1001,comp.sys.ibm.pc.hardware
1002,comp.sys.ibm.pc.hardware
1003,comp.sys.ibm.pc.hardware
1004,comp.sys.ibm.pc.hardware
1005,comp.sys.ibm.pc.hardware
1006,comp.sys.ibm.pc.hardware
1007,comp.sys.ibm.pc.hardware
1008,comp.sys.ibm.pc.hardware
1009,comp.sys.ibm.pc.hardware
1010,comp.sys.ibm.pc.hardware
1011,comp.sys.ibm.pc.hardware
1012,comp.sys.ibm.pc.hardware
1013,comp.sys.ibm.pc.hardware
1014,comp.sys.ibm.pc.hardware
1015,comp.sys.ibm.pc.hardware
1016,comp.sys.ibm.pc.hardware
1017,comp.sys.ibm.pc.hardware
1018,comp.sys.ibm.pc.hardware
1019,comp.sys.ibm.pc.hardware
1020,comp.sys.ibm.pc.hardware
1021,comp.sys.ibm.pc.hardware
1022,comp.sys.ibm.pc.hardware
1023,comp.sys.ibm.pc.hardware
1024,comp.sys.ibm.pc.hardware
1025,comp.sys.ibm.pc.hardware
1026,comp.sys.ibm.pc.hardware
1027,comp.sys.ibm.pc.hardware
1028,comp.sys.ibm.pc.hardware
1029,comp.sys.ibm.pc.hardware
1030,comp.sys.ibm.pc.hardware
1031,comp.sys.ibm.pc.hardware
1032,comp.sys.ibm.pc.hardware
1033,comp.sys.ibm.pc.hardware
1034,comp.sys.ibm.pc.hardware
1035,comp.sys.ibm.pc.hardware
1036,comp.sys.ibm.pc.hardware
1037,comp.sys.ibm.pc.hardware
1038,comp.sys.ibm.pc.hardware
1039,comp.sys.ibm.pc.hardware
1040,comp.sys.ibm.pc.hardware
1041,comp.sys.ibm.pc.hardware
1042,comp.sys.ibm.pc.hardware
1043,comp.sys.ibm.pc.hardware
1044,comp.sys.ibm.pc.hardware
1045,comp.sys.ibm.pc.hardware
1046,comp.sys.ibm.pc.hardware
1047,comp.sys.ibm.pc.hardware
1048,comp.sys.ibm.pc.hardware
1049,comp.sys.ibm.pc.hardware
1050,comp.sys.ibm.pc.hardware
1051,comp.sys.ibm.pc.hardware
1052,comp.sys.ibm.pc.hardware
1053,comp.sys.ibm.pc.hardware
1054,comp.sys.ibm.pc.hardware
1055,comp.sys.ibm.pc.hardware
1056,comp.sys.ibm.pc.hardware
1057,comp.sys.ibm.pc.hardware
1058,comp.sys.ibm.pc.hardware
1059,comp.sys.ibm.pc.hardware
1060,comp.sys.ibm.pc.hardware
1061,comp.sys.ibm.pc.hardware
1062,comp.sys.ibm.pc.hardware
1063,comp.sys.ibm.pc.hardware
1064,comp.sys.ibm.pc.hardware
1065,comp.sys.ibm.pc.hardware
1066,comp.sys.ibm.pc.hardware
1067,comp.sys.ibm.pc.hardware
1068,comp.sys.ibm.pc.hardware
1069,comp.sys.ibm.pc.hardware
1070,comp.sys.ibm.pc.hardware
1071,comp.sys.ibm.pc.hardware
1072,comp.sys.ibm.pc.hardware
1073,comp.sys.ibm.pc.hardware
1074,comp.sys.ibm.pc.hardware
1075,comp.sys.ibm.pc.hardware
1076,comp.sys.ibm.pc.hardware
1077,comp.sys.ibm.pc.hardware
1078,comp.sys.ibm.pc.hardware
1079,comp.sys.ibm.pc.hardware
1080,comp.sys.ibm.pc.hardware
1081,comp.sys.ibm.pc.hardware
1082,comp.sys.ibm.pc.hardware
1083,comp.sys.ibm.pc.hardware
1084,comp.sys.ibm.pc.hardware
1085,comp.sys.ibm.pc.hardware
1086,comp.sys.ibm.pc.hardware
1087,comp.sys.ibm.pc.hardware
1088,comp.sys.ibm.pc.hardware
1089,comp.sys.ibm.pc.hardware
1090,comp.sys.ibm.pc.hardware
1091,comp.sys.ibm.pc.hardware
1092,comp.sys.ibm.pc.hardware
1093,comp.sys.ibm.pc.hardware
